transaction_id	hashtag_id
62023	18568
62024	19495
62024	23660
62025	15576
62025	24131
62026	3081
62026	6527
62027	19495
62027	23660
62028	3605
62029	2164
62029	13883
62030	16310
62035	7434
62035	9458
62035	15344
62035	20224
62035	20239
62037	577
62037	4572
62037	10515
62040	3605
62041	23660
62042	16310
62042	24006
62043	8974
62044	6960
62045	23657
62046	4261
62046	15234
62046	22600
62047	13706
62047	16310
62053	3081
62053	6354
62053	8444
62053	9219
62053	12881
62056	6527
62057	26
62057	14858
62058	6394
62058	16310
62060	534
62061	680
62062	19495
62062	23660
62063	14544
62064	24124
62065	16310
62065	19611
62067	1630
62068	900
62069	26
62069	14858
62071	8429
62071	21055
62072	24124
62073	2153
62074	24124
62075	22288
62076	23653
62077	22828
62078	8429
62078	21055
62079	6394
62081	11404
62083	24124
62084	24124
62085	23660
62086	23660
62087	19495
62087	23660
62088	19495
62088	23662
62089	2164
62089	9130
62089	19802
62090	17076
62090	21873
62091	20744
62094	4713
62095	2340
62096	13079
62097	4034
62098	14349
62099	23660
62100	10059
62100	13993
62101	10678
62101	15272
62101	18776
62102	19657
62103	15322
62104	8859
62104	10617
62104	17618
62104	19837
62105	3605
62105	10357
62105	23598
62106	23654
62107	16310
62107	23660
62108	16310
62109	12579
62109	16310
62109	19911
62110	12579
62110	13079
62111	19495
62111	23654
62112	3605
62113	6350
62115	739
62115	5029
62115	8501
62115	16310
62115	17135
62118	16605
62119	24033
62120	16713
62121	4002
62121	11789
62121	21446
62122	6290
62124	15183
62125	19495
62125	23660
62126	23660
62127	16310
62128	10161
62129	23660
62130	2544
62130	12328
62130	19966
62131	23654
62132	23660
62133	23660
62134	2544
62134	12328
62134	19966
62135	15202
62136	6394
62136	18549
62137	18344
62137	21158
62138	23660
62140	16310
62141	2340
62141	13774
62141	16310
62146	23660
62147	6394
62148	13706
62149	13706
62150	14752
62150	20782
62151	21691
62152	24124
62153	3081
62154	24124
62155	22828
62156	15202
62157	19495
62158	1462
62159	3027
62160	6170
62160	9368
62160	10881
62160	22968
62161	2340
62164	6394
62165	6879
62166	5055
62167	2991
62167	7092
62167	7193
62168	19495
62168	23655
62169	271
62169	16310
62170	3081
62170	16310
62171	15222
62172	3081
62173	5314
62173	8356
62174	5997
62175	10131
62177	6422
62178	23659
62179	23652
62180	23652
62181	3081
62181	16310
62182	3081
62182	6394
62182	16310
62183	24124
62184	4833
62186	9910
62186	14752
62187	3701
62188	12130
62188	17618
62188	19837
62189	3081
62189	15846
62190	12217
62190	24124
62191	19495
62192	2313
62192	19837
62194	14752
62195	12217
62196	19837
62197	12217
62198	12213
62198	12217
62198	16310
62198	22783
62199	12213
62199	12217
62199	16310
62199	22783
62201	3081
62201	6394
62202	3092
62202	7941
62203	7012
62204	8716
62205	16310
62205	19680
62205	23113
62208	1729
62208	6354
62208	8444
62210	24033
62211	24033
62212	1951
62212	3693
62212	18311
62213	16310
62213	16578
62214	13144
62215	19495
62215	23657
62216	19837
62217	20224
62217	20744
62218	6371
62219	5377
62220	6527
62220	21568
62221	13810
62222	577
62222	15212
62223	577
62224	11580
62224	18890
62225	6527
62226	3809
62226	17076
62227	6214
62229	8716
62230	18549
62231	1379
62231	10881
62232	7310
62233	15234
62233	17076
62233	21055
62234	16310
62235	10136
62235	19495
62235	20825
62235	23660
62236	4607
62237	1951
62237	20654
62238	10136
62238	19495
62238	20825
62238	23660
62239	8429
62240	11580
62240	18890
62241	20739
62242	20739
62243	2391
62243	4458
62243	15234
62243	15344
62243	16417
62243	18977
62243	20366
62247	1655
62247	6500
62247	9901
62247	11119
62247	12383
62249	10059
62249	16310
62249	18039
62250	1417
62251	2313
62251	3081
62252	5795
62253	577
62254	6354
62255	2313
62255	3081
62256	24033
62256	24289
62257	6354
62258	16310
62259	19802
62260	7306
62261	2766
62261	24124
62262	24124
62263	20654
62264	16310
62265	3569
62265	8615
62266	15234
62267	4823
62267	13079
62272	12213
62273	7310
62274	12213
62275	12213
62276	12213
62278	3081
62278	6354
62279	12213
62280	12213
62281	10241
62281	11750
62281	13587
62281	20744
62281	22968
62282	464
62283	24033
62283	24289
62285	293
62286	3092
62286	5377
62288	3081
62289	6394
62290	15234
62291	18549
62292	4167
62292	16310
62293	1462
62293	15574
62294	21055
62295	4422
62295	12618
62295	12625
62295	16082
62295	20655
62296	4261
62296	7030
62296	8519
62296	15234
62296	17093
62297	21055
62300	15466
62302	8429
62302	18365
62304	6527
62306	14346
62308	14955
62308	21781
62309	6394
62309	7148
62309	20234
62310	21055
62311	11560
62312	3081
62313	24124
62314	10795
62315	3605
62315	19837
62316	6960
62317	18619
62318	3081
62318	3605
62318	5964
62318	10527
62318	23931
62319	19142
62320	4711
62321	8213
62322	17076
62323	577
62324	2705
62324	10059
62324	18679
62325	9910
62326	24589
62328	21100
62331	2164
62331	7306
62331	7310
62334	16310
62336	1035
62337	16310
62339	8429
62339	21055
62340	20427
62341	8429
62341	21055
62342	16310
62342	22968
62343	20427
62344	16310
62345	2544
62346	8429
62346	21055
62347	4572
62347	16310
62347	16417
62347	16687
62348	16310
62348	16687
62349	16310
62349	16687
62351	4572
62351	16298
62351	16417
62353	8429
62353	21055
62354	16593
62355	3523
62355	16310
62356	16593
62357	2164
62357	3081
62357	6920
62358	16417
62359	3319
62359	3523
62359	8850
62359	15674
62359	18310
62360	7285
62360	10161
62360	16183
62361	8324
62361	18885
62362	10059
62363	11660
62364	8429
62364	21055
62365	271
62365	16310
62366	16310
62367	864
62367	9822
62367	11677
62367	16183
62367	16310
62368	4307
62369	3605
62369	13587
62370	11074
62370	20744
62371	3255
62372	2313
62372	3081
62372	23730
62372	23848
62373	16310
62374	4034
62375	577
62375	15212
62376	3081
62377	9451
62377	12947
62377	20380
62378	5032
62382	15234
62384	12550
62387	19660
62390	10537
62391	16310
62392	4909
62392	20427
62393	16310
62394	3555
62394	10059
62395	3081
62395	8629
62395	9164
62395	16310
62395	16578
62396	9683
62396	24407
62397	16310
62400	16310
62401	3081
62402	380
62402	9164
62402	16310
62403	3081
62403	9164
62403	16310
62404	16310
62405	21691
62408	2358
62411	6354
62411	8429
62411	9219
62412	3081
62412	24248
62413	16310
62416	5964
62416	11326
62416	18255
62419	577
62420	15059
62420	19209
62421	3605
62421	4034
62421	6394
62421	8429
62421	12579
62421	19837
62423	12129
62423	24216
62425	16310
62426	3092
62427	7441
62428	4034
62429	2164
62429	8429
62430	7672
62433	16310
62434	3066
62435	2164
62435	8429
62436	4545
62436	11863
62439	7019
62439	16310
62440	21691
62443	6960
62444	20427
62446	17076
62448	4261
62448	9856
62448	20427
62448	20581
62448	21873
62449	15212
62449	23357
62450	16310
62451	3081
62452	9856
62452	20581
62453	4135
62453	5140
62454	16310
62454	23563
62455	3027
62456	20427
62457	20184
62458	3081
62459	12349
62459	16310
62460	8444
62460	19837
62461	3092
62462	8500
62463	4134
62463	4135
62463	6155
62463	6879
62464	8444
62465	6394
62466	11412
62466	24015
62467	3081
62467	8395
62467	13283
62468	8429
62469	3268
62469	8429
62469	19837
62470	15056
62471	16310
62472	2731
62472	7266
62472	10738
62473	15056
62474	8222
62474	14875
62474	15433
62475	15056
62476	3081
62476	10929
62477	3268
62477	8429
62477	12579
62477	14585
62477	19837
62478	15056
62478	16310
62479	16310
62480	3074
62480	4261
62480	5858
62480	13965
62480	14756
62482	8429
62484	3081
62485	6939
62485	20744
62486	3081
62486	24111
62487	8444
62487	19837
62488	3045
62490	15574
62492	9856
62493	9855
62494	4034
62495	3081
62495	15549
62496	3081
62497	6444
62498	16310
62499	2164
62499	3081
62499	6920
62500	3081
62501	16417
62502	8429
62502	21055
62503	3081
62503	12579
62503	13079
62504	16310
62505	157
62505	16298
62505	22968
62506	2619
62506	7019
62507	940
62507	7253
62507	13283
62507	15548
62507	15781
62507	23730
62507	23848
62508	20086
62509	99
62509	120
62509	3081
62509	13283
62509	23848
62510	157
62510	16298
62510	22968
62511	13587
62511	23067
62512	7310
62513	3081
62514	11010
62515	9856
62516	13079
62517	12896
62520	3081
62520	8032
62522	21691
62523	3769
62523	13079
62523	23779
62525	577
62527	577
62528	8429
62528	10241
62528	11746
62528	19837
62529	16310
62530	5907
62531	7310
62532	5907
62533	577
62534	3081
62535	4923
62535	4969
62536	18555
62536	19534
62537	3081
62537	20744
62538	7310
62540	13079
62542	14656
62544	1085
62544	4969
62544	6527
62544	15059
62548	6214
62548	8429
62548	20744
62549	5908
62549	16310
62550	3081
62550	3605
62550	7986
62550	22968
62551	13587
62551	23067
62552	3074
62552	8429
62553	3081
62554	3081
62554	3198
62555	14656
62555	18095
62556	15641
62556	16417
62558	15059
62560	2780
62560	3081
62561	15059
62562	21374
62563	13283
62563	23730
62564	4923
62564	15087
62565	15059
62566	15056
62567	99
62567	120
62567	3081
62567	13283
62567	23848
62568	14605
62568	21215
62569	4134
62569	4135
62569	6155
62569	6879
62570	4970
62571	6394
62572	2432
62572	9464
62573	4034
62574	4331
62574	14182
62575	18137
62576	3081
62577	1527
62577	4836
62577	24025
62578	13587
62579	15641
62579	16417
62580	3081
62581	3081
62581	20744
62582	3081
62582	7434
62582	8979
62583	10059
62584	18031
62585	3081
62586	13587
62587	9822
62587	11676
62587	16183
62587	16310
62588	16064
62589	5140
62589	6394
62590	9822
62590	11676
62590	16183
62590	16310
62591	16310
62592	3081
62595	3081
62596	3081
62598	3081
62600	15056
62602	3081
62604	8024
62606	5938
62606	16310
62608	3605
62608	10925
62611	3081
62612	7158
62612	7310
62612	9856
62613	16310
62614	16402
62615	2164
62615	3081
62615	6394
62615	22968
62616	3081
62616	16310
62617	3081
62617	8761
62618	4796
62619	577
62619	15212
62622	16202
62623	2164
62623	3081
62623	12579
62624	16605
62625	19495
62625	23657
62630	6354
62630	8444
62630	9219
62630	11421
62633	3081
62633	5150
62633	19837
62634	12349
62634	16310
62635	16310
62636	6960
62637	8429
62638	6960
62639	1958
62639	23862
62640	3081
62640	23305
62642	4963
62642	13924
62642	15653
62644	6960
62645	15574
62646	3081
62646	23305
62647	7148
62648	22268
62649	4863
62649	7573
62649	11412
62649	14528
62650	21055
62651	3081
62651	23848
62652	5377
62653	9856
62653	16310
62654	15144
62655	14346
62655	16930
62656	4943
62657	3081
62658	7672
62659	15056
62660	3081
62660	9164
62660	16310
62661	3081
62662	15056
62663	16310
62664	15056
62665	1462
62665	15574
62666	16310
62667	3701
62667	16310
62667	21641
62671	6354
62671	8444
62671	9219
62673	15056
62673	16310
62674	5475
62675	8444
62676	1462
62676	3386
62676	15574
62677	6394
62678	12459
62679	16167
62681	2164
62683	16310
62684	13177
62685	13398
62686	9855
62686	17076
62686	20427
62686	21055
62687	16310
62688	9856
62688	15234
62688	17076
62688	20363
62688	21055
62689	16704
62690	11306
62691	16912
62692	3081
62692	16310
62693	3081
62693	5354
62693	19837
62694	3081
62694	12349
62695	16310
62695	21641
62696	3081
62697	16310
62698	10164
62699	13830
62699	18230
62700	20427
62701	4969
62701	15059
62702	20427
62707	2164
62707	13707
62707	13708
62707	24096
62709	4988
62711	16310
62711	24121
62713	3081
62713	6739
62713	23721
62714	22162
62715	5377
62716	8222
62716	14875
62717	4216
62718	21641
62719	3081
62719	23848
62720	16310
62721	2780
62722	23002
62723	14270
62724	15097
62725	3081
62725	3605
62725	9451
62726	5674
62726	6961
62727	8429
62727	21055
62730	3081
62730	6354
62730	8444
62730	9219
62730	12881
62730	14868
62734	7310
62735	16310
62736	18304
62736	21799
62736	24201
62737	16310
62738	3081
62738	3605
62738	9050
62738	22968
62739	18549
62740	13950
62740	16310
62740	21668
62741	18304
62741	24201
62742	16310
62742	24121
62743	14820
62743	15509
62744	19495
62744	23657
62745	1102
62745	2705
62745	9856
62746	1102
62746	2705
62746	9856
62747	15059
62748	22686
62749	1462
62750	16310
62750	24203
62751	299
62751	3701
62751	21641
62752	21792
62753	5812
62753	7228
62753	23390
62754	17610
62755	18304
62755	24201
62757	14346
62758	7306
62759	18304
62759	21798
62759	24201
62760	16310
62760	24121
62761	12349
62761	16310
62765	3081
62765	5934
62765	6354
62765	8429
62765	9219
62765	12881
62769	13943
62769	16310
62770	8429
62770	18708
62771	3081
62771	14656
62772	14346
62773	3081
62773	16310
62773	24121
62774	5140
62774	6394
62775	3081
62775	6739
62775	23721
62776	8444
62779	6354
62779	8444
62779	12881
62782	16310
62783	3081
62783	9856
62783	16310
62785	16310
62785	20427
62786	24033
62786	24289
62787	15056
62788	5858
62789	15056
62790	13587
62791	4964
62792	2695
62792	6150
62792	6960
62792	9207
62792	23820
62793	15056
62794	3081
62795	15056
62796	20427
62797	6350
62798	18137
62798	22817
62799	15056
62801	13021
62801	21641
62803	15059
62806	4969
62806	14532
62810	431
62810	8335
62810	12349
62814	3217
62817	10811
62817	17230
62818	16310
62818	24121
62819	8805
62819	9856
62819	20427
62820	595
62820	6388
62821	3081
62821	16310
62821	16652
62821	22656
62821	23948
62823	1035
62826	5036
62827	4148
62827	6390
62828	11010
62828	15056
62829	3081
62829	16310
62830	15056
62831	11010
62832	13587
62832	14722
62833	19225
62834	3081
62836	6960
62839	6354
62839	9219
62839	22402
62842	6388
62843	6879
62844	3081
62845	16310
62845	19837
62847	15059
62849	6388
62850	6290
62851	551
62852	2952
62852	11928
62852	16310
62857	11010
62858	15059
62861	2952
62861	11928
62861	16310
62866	16310
62866	24121
62867	11222
62867	18888
62868	15059
62869	15059
62870	10770
62870	23067
62873	20224
62874	443
62874	13401
62874	16749
62874	19516
62874	21958
62875	3081
62875	16310
62876	3081
62877	26
62877	14858
62877	20089
62878	7573
62879	3081
62880	16338
62883	13708
62883	24177
62884	23134
62885	6354
62885	20427
62886	8779
62887	3081
62888	19837
62889	3081
62889	13406
62889	13587
62889	20224
62889	21691
62890	3081
62890	23939
62891	14656
62892	2819
62892	8324
62892	11268
62893	21691
62894	24289
62895	4080
62895	6879
62895	16310
62896	3092
62896	5001
62896	5003
62896	11505
62897	3081
62897	13350
62898	16490
62898	16930
62899	8658
62900	22983
62901	3605
62901	11440
62901	13587
62902	22828
62903	5704
62904	16930
62905	12231
62905	18284
62905	18487
62905	20744
62906	3081
62906	23939
62907	16930
62908	16930
62909	16930
62910	16930
62911	3081
62912	14944
62914	5812
62914	12579
62915	16930
62916	16310
62917	10059
62918	16930
62919	6960
62921	21039
62922	16930
62923	3295
62923	14735
62923	16310
62924	20907
62925	2705
62925	16310
62926	6960
62927	19495
62927	23660
62930	2695
62930	6150
62930	6354
62930	6960
62930	9207
62930	23820
62933	24033
62934	22828
62935	14346
62935	16930
62936	13065
62937	13587
62938	17304
62939	22968
62940	9910
62941	3081
62941	5377
62941	23043
62942	21812
62944	14346
62944	16930
62945	5377
62945	8918
62946	5377
62946	20251
62946	23043
62947	22828
62948	3081
62948	3605
62948	14896
62948	21228
62949	3081
62949	5377
62949	12737
62951	1760
62953	8520
62953	20427
62954	13021
62954	21641
62955	3081
62955	12349
62956	5920
62957	14495
62958	16930
62960	13021
62961	15576
62961	16310
62962	16930
62964	16291
62964	16930
62965	2205
62965	16411
62966	16930
62967	15574
62967	15576
62967	16310
62968	9855
62969	3081
62969	8013
62970	4403
62970	16310
62971	14346
62972	16930
62973	16930
62974	8068
62975	6354
62975	16645
62975	19326
62975	20427
62976	3081
62976	16310
62976	21958
62977	5907
62978	15056
62978	19582
62981	3081
62981	8032
62981	23390
62983	23848
62984	3081
62984	8912
62985	110
62985	4969
62985	13926
62985	15059
62985	16310
62986	3605
62986	19837
62988	3074
62988	3081
62988	13587
62988	16310
62988	21941
62989	6879
62989	8933
62990	13587
62990	23067
62991	15234
62992	23737
62993	3074
62993	3081
62993	13587
62993	16310
62993	21941
62994	577
62995	2254
62995	6762
62995	17971
62995	24117
62996	6606
62996	16310
62996	23081
62996	23868
62997	11306
62998	2705
62998	16310
62999	20427
63000	577
63001	3081
63002	110
63002	4969
63002	15059
63003	16930
63004	16310
63005	20427
63007	3701
63007	21641
63008	16310
63011	330
63011	16310
63012	24257
63013	15234
63013	20427
63014	10635
63016	5938
63016	16310
63017	16310
63017	22275
63017	22280
63018	15272
63018	16310
63019	10059
63019	16310
63020	16310
63020	22275
63020	22280
63022	3074
63022	3081
63022	13587
63022	16310
63022	21941
63024	16930
63025	11010
63026	5704
63027	16310
63029	15059
63030	14343
63031	15212
63031	19403
63032	12005
63033	3092
63034	11010
63035	7793
63035	10197
63035	12579
63036	16310
63036	20125
63036	20581
63036	23141
63037	16930
63038	9856
63038	13182
63038	14237
63038	19495
63039	9856
63039	14199
63039	16310
63039	22795
63042	6354
63042	8444
63042	9219
63045	8779
63045	10227
63046	3701
63046	21641
63047	19495
63047	23660
63048	2254
63048	6762
63048	13666
63048	17971
63049	16310
63051	14346
63052	11010
63052	15056
63053	11010
63053	15056
63054	9856
63055	10840
63057	14343
63058	2880
63058	4759
63058	17603
63059	6350
63060	8429
63060	20744
63061	4110
63062	8457
63063	12966
63064	13079
63065	8457
63066	15056
63067	18335
63068	6388
63069	9856
63069	16310
63069	17076
63069	20581
63070	577
63071	3081
63071	8319
63071	16310
63072	3081
63073	20581
63074	577
63075	15056
63076	9856
63076	12349
63076	20414
63077	6387
63077	18311
63077	18561
63077	18562
63078	9856
63078	17076
63078	20581
63079	12231
63080	16338
63081	23730
63081	23848
63082	7310
63084	12966
63085	15234
63086	9856
63086	14195
63087	9856
63087	14199
63087	16310
63087	22795
63088	21873
63089	3081
63089	16481
63090	16310
63091	15222
63092	577
63093	16930
63094	3081
63095	3081
63095	8429
63096	2164
63096	16310
63097	16310
63098	19837
63099	16930
63100	16310
63101	15234
63101	20862
63102	13587
63103	5907
63104	11010
63104	15056
63105	2784
63105	3548
63105	5036
63105	16310
63105	16930
63105	19280
63106	19837
63107	9047
63107	20427
63110	3605
63110	24575
63111	4447
63111	16310
63111	16410
63112	14346
63113	17622
63114	3605
63114	23073
63115	12995
63115	18568
63116	9855
63117	4447
63117	16310
63117	16410
63118	9047
63118	20427
63119	24011
63120	3081
63121	2705
63121	16310
63122	8444
63124	2313
63125	16310
63126	16310
63128	16310
63129	18292
63130	893
63130	14722
63130	16310
63132	14346
63133	3081
63133	23447
63134	5907
63135	8444
63135	21545
63136	2769
63137	4135
63137	5140
63138	19225
63138	23685
63139	16814
63140	24121
63141	19837
63142	10458
63142	15056
63143	11412
63143	15058
63144	15294
63145	7798
63145	15234
63145	22196
63146	7310
63147	2808
63147	15234
63147	17076
63147	22197
63148	16930
63149	14365
63149	22197
63150	3605
63150	23073
63151	16310
63152	21740
63153	5907
63154	893
63154	14722
63154	16310
63155	20744
63156	11055
63157	577
63158	11010
63159	577
63160	7310
63160	17076
63161	3081
63161	24011
63161	24289
63162	6394
63163	16310
63164	21215
63165	17622
63166	19582
63168	6394
63168	7780
63169	6354
63171	445
63171	4625
63171	13404
63171	20937
63172	4923
63172	4969
63172	11010
63172	16310
63173	3081
63174	16930
63175	10152
63176	11058
63177	3081
63177	12579
63177	17740
63177	18139
63178	19837
63179	5704
63180	20427
63181	13757
63181	16310
63182	13324
63183	18137
63184	13324
63185	21641
63186	9856
63186	16310
63186	20581
63187	577
63188	6354
63189	15056
63189	16310
63190	78
63190	5029
63190	7169
63190	16644
63191	577
63192	20801
63193	16310
63194	18950
63195	7019
63195	7470
63196	5140
63196	5199
63196	16310
63197	3503
63197	10553
63198	14656
63199	2164
63199	12196
63199	15196
63199	24278
63200	15056
63201	10301
63203	5934
63203	8444
63205	577
63206	8207
63207	17927
63208	16310
63210	5934
63210	8444
63213	12694
63214	5537
63214	10186
63214	22268
63215	4034
63215	11218
63215	19534
63216	577
63216	3081
63216	17047
63217	3081
63217	13065
63217	21545
63218	16310
63219	15056
63220	24289
63221	2313
63221	3081
63221	7672
63221	11856
63222	15056
63223	22895
63224	9227
63224	13887
63224	16978
63225	577
63226	6354
63227	16208
63227	18311
63227	18561
63228	4925
63228	12383
63228	13403
63228	21704
63229	2485
63229	15059
63229	18307
63230	5108
63231	13079
63232	2498
63233	65
63234	3081
63235	13079
63236	8207
63237	8418
63237	18950
63237	22895
63238	7779
63239	5934
63239	8444
63243	23831
63244	5704
63245	16310
63246	15056
63247	3081
63248	6394
63248	15310
63249	4969
63249	15056
63250	20705
63250	23525
63252	6354
63254	11789
63255	14233
63256	15059
63257	11010
63257	15056
63257	16310
63258	15294
63259	5704
63260	2711
63260	12353
63260	18165
63261	15059
63263	15059
63264	17339
63264	19837
63264	21691
63265	2164
63265	17261
63265	17304
63266	3081
63266	10972
63267	20427
63268	13079
63269	3850
63269	22968
63270	2254
63271	19837
63271	21792
63272	16390
63273	5704
63273	5907
63274	13587
63274	23067
63275	577
63276	577
63277	6394
63278	577
63279	577
63279	5029
63280	14293
63281	8024
63282	3081
63282	9387
63282	19342
63282	21558
63283	16310
63283	23563
63284	3081
63285	17339
63285	19837
63285	21691
63289	3081
63289	8032
63289	21792
63289	23390
63292	5907
63293	3027
63294	9047
63295	26
63295	14858
63296	5036
63297	16310
63298	15059
63299	6394
63300	14858
63301	14047
63302	17076
63302	19065
63303	5907
63304	3081
63304	9855
63304	12863
63304	16310
63305	1577
63305	14153
63306	8207
63307	15421
63308	577
63308	5029
63309	20427
63310	23731
63311	20427
63312	8130
63313	1527
63314	2544
63314	21668
63315	6560
63315	16310
63315	23784
63315	24289
63316	6354
63317	24203
63318	6354
63319	15059
63320	9576
63321	7310
63321	9856
63322	9855
63323	16310
63324	20744
63325	6960
63326	5907
63326	22275
63327	577
63327	8351
63327	15212
63328	20744
63329	7310
63329	9856
63330	9855
63331	10527
63331	22052
63332	19942
63333	6290
63333	16793
63333	18561
63334	5907
63335	6354
63336	14858
63337	2485
63337	15059
63337	18307
63338	15344
63338	20739
63339	3081
63339	22154
63340	577
63341	645
63341	3081
63341	13283
63341	23730
63342	19005
63343	10418
63344	6290
63344	16793
63344	18561
63345	15059
63348	3081
63349	15059
63350	3081
63351	18311
63351	18561
63354	23725
63354	23823
63355	17076
63355	20581
63357	6354
63358	15059
63359	23848
63360	9576
63361	12218
63362	18311
63362	18561
63363	3610
63363	6394
63363	6960
63364	6290
63364	16310
63364	18311
63365	18311
63365	18561
63366	18311
63367	15056
63368	3081
63368	19837
63368	21792
63369	4969
63369	15056
63370	19495
63371	577
63371	15212
63372	9856
63372	20581
63373	15056
63374	577
63374	15212
63375	4034
63376	7127
63376	15846
63378	11010
63378	15056
63379	22584
63380	10122
63380	16310
63383	11933
63384	3081
63385	13079
63386	15059
63387	3081
63387	13065
63388	19837
63388	20224
63389	18311
63390	16310
63392	3074
63392	9855
63392	16310
63395	16310
63396	16310
63397	20065
63398	7738
63398	13177
63398	16310
63399	6290
63399	16793
63399	18561
63400	18311
63401	23134
63402	3081
63403	15234
63406	18311
63407	13394
63407	16338
63408	3479
63408	6960
63409	15059
63410	15234
63411	16310
63412	16310
63413	16310
63413	16338
63413	23559
63414	4083
63415	16310
63415	24121
63416	12579
63417	15234
63418	3081
63418	12349
63418	18130
63419	20744
63420	16793
63421	20744
63422	16310
63424	3268
63424	8827
63426	21691
63427	16923
63428	577
63428	6354
63429	16310
63430	7994
63433	7994
63434	16310
63435	16310
63436	9906
63437	19698
63438	6354
63438	6394
63438	20063
63439	4331
63439	16310
63442	16310
63443	3081
63443	12349
63443	22427
63445	8429
63447	16406
63448	9910
63449	20744
63452	14349
63453	4034
63455	9822
63455	11676
63455	16183
63455	16310
63459	15059
63460	1029
63460	3825
63464	4969
63464	15056
63465	19837
63466	23848
63467	23848
63468	19837
63468	21792
63469	16310
63470	9856
63470	17076
63470	20581
63471	15344
63474	12578
63475	1046
63475	9856
63475	15234
63475	17086
63475	20427
63475	20581
63477	16310
63479	3081
63479	6288
63479	16310
63479	18311
63479	18561
63480	125
63481	16310
63482	10364
63483	7750
63484	20744
63485	15344
63489	626
63489	16310
63491	13182
63491	19495
63495	9856
63495	15234
63495	17076
63495	20427
63495	20581
63498	23730
63499	15344
63499	20744
63500	1391
63501	20744
63502	3081
63502	6288
63502	16310
63502	18311
63502	18561
63506	3081
63506	6288
63506	16310
63506	18311
63506	18561
63507	577
63508	24201
63509	16177
63510	15344
63511	8155
63511	8850
63511	12297
63512	16310
63512	20744
63513	2544
63513	21668
63514	17076
63514	20581
63515	8155
63515	8850
63516	19861
63517	16310
63518	20744
63521	577
63523	2704
63523	3081
63523	4969
63523	11306
63523	11412
63523	17923
63525	4331
63525	16310
63527	15059
63528	2313
63528	21792
63529	12756
63529	20744
63530	16310
63531	20744
63532	14666
63533	10074
63534	10059
63537	19582
63538	6354
63539	18311
63540	3092
63540	16310
63540	17211
63542	577
63543	16310
63544	16310
63547	23649
63548	24121
63549	24121
63550	19495
63550	23660
63551	10936
63552	19495
63552	23662
63554	16310
63555	16310
63557	577
63559	18311
63561	577
63562	6711
63564	15344
63564	20744
63565	16310
63566	13587
63567	13587
63568	19495
63568	23660
63570	6702
63570	6879
63570	9855
63570	10437
63570	16310
63571	3021
63572	16310
63573	16930
63574	16310
63574	24124
63575	4969
63575	15056
63578	16310
63580	10738
63581	3081
63581	16310
63581	16338
63581	18205
63582	6394
63583	3081
63584	577
63585	10059
63585	21668
63586	3081
63586	8429
63587	8032
63590	12938
63591	18311
63592	7056
63595	16310
63596	8032
63599	2164
63600	24033
63602	8032
63604	14578
63605	6394
63606	6290
63606	16310
63606	18311
63607	16310
63608	12818
63610	13587
63611	7112
63613	16490
63615	770
63617	6711
63617	11550
63617	13757
63617	19040
63619	12957
63619	16291
63621	1527
63622	16310
63623	16310
63623	16749
63628	6290
63628	16310
63628	18311
63629	16310
63629	16749
63630	12231
63631	16310
63631	19477
63632	3021
63632	13177
63633	10059
63635	15059
63635	15255
63640	3081
63640	6288
63640	16310
63640	18311
63640	18561
63643	13079
63646	5907
63646	14305
63648	898
63649	3081
63649	6288
63649	16310
63649	18311
63649	18561
63650	1058
63650	15059
63650	19988
63653	8695
63654	10401
63655	16310
63655	20728
63656	15059
63657	24033
63658	2394
63659	3081
63659	14666
63660	3081
63660	12053
63660	21691
63661	16310
63661	16749
63662	6394
63662	13485
63663	11010
63664	577
63664	15212
63665	16310
63666	7112
63667	24033
63667	24289
63668	6527
63669	7112
63670	3081
63670	16310
63670	20015
63671	3081
63671	3605
63671	8429
63671	11200
63671	17773
63671	20049
63671	24641
63672	4131
63674	8032
63676	6290
63677	7977
63678	10059
63678	21668
63679	16305
63680	3081
63680	3092
63680	16310
63680	19611
63681	3081
63681	3092
63681	16310
63681	19611
63682	3081
63682	3092
63682	16310
63682	19611
63683	3081
63683	3091
63683	16310
63683	19610
63684	3081
63684	3091
63684	16310
63684	19611
63685	110
63686	3458
63687	487
63687	3605
63687	15234
63687	17076
63687	21055
63688	13724
63689	16310
63689	24124
63690	6354
63691	6354
63691	16310
63693	6960
63694	5036
63694	6702
63694	9855
63694	13532
63695	12149
63696	11391
63696	22984
63696	23910
63697	7434
63697	19837
63698	24121
63699	13950
63699	16310
63699	21668
63700	15059
63701	16310
63702	13950
63702	16310
63702	21668
63703	16310
63704	16310
63705	10539
63706	16310
63707	24121
63708	3081
63708	6288
63708	16310
63708	18311
63708	18561
63709	13724
63710	110
63711	19495
63712	20744
63714	19217
63715	16310
63716	577
63716	3081
63717	11699
63717	16027
63718	3605
63718	20495
63720	5036
63721	6290
63721	7728
63721	8520
63721	16310
63722	2769
63723	24121
63724	4520
63724	5177
63724	21346
63725	6288
63725	7728
63725	8520
63725	16310
63726	3081
63726	3091
63726	16310
63726	19610
63730	3081
63730	3091
63730	16310
63730	19611
63735	3081
63735	3092
63735	16310
63735	19611
63738	3081
63738	3092
63738	16310
63738	19611
63744	3081
63744	3092
63744	16310
63744	19611
63747	3081
63747	3092
63747	12118
63747	16310
63747	19611
63749	16305
63751	3074
63751	5907
63752	14858
63753	18021
63754	16310
63755	3021
63755	13177
63756	19495
